RegionType,RegionName,City,State,Metro,SizeRank,MarketHealthIndex,SellForGain,PrevForeclosed,ForeclosureRatio,ZHVI,MoM,YoY,ForecastYoYPctChange,StockOfREOs,NegativeEquity,Delinquency,DaysOnMarket
City,Norwich,Norwich,OH,"Zanesville, OH",12481,7.06333272494981,100,,,138400,-0.859598853868195,3.59281437125748,,,0.077922077922078,0,87
City,Freetown,Freetown,IN,"Seymour, IN",12482,1.84248950538419,,,,133300,-0.744601638123604,-2.20102714600147,,,0.111111111111111,0,83.5
City,Drummond,Drummond,WI,,12483,9.6541339660522,,,,175200,2.21703617269545,13.251454427925,,,0.111111111111111,0,117.5
City,Brinnon,Brinnon,WA,,12485,4.31921883555393,100,,,204700,-0.582807187955318,5.78811369509044,,,0.08843537414966,0.153846153846154,83
City,South Bloomfield,South Bloomfield,OH,"Columbus, OH",12487,2.35170651578755,100,,26.0546,151900,0,5.85365853658537,0.035055957867018,,,,62
City,Rhoadesville,Rhoadesville,VA,,12488,7.1482022266837,,,,204000,0.492610837438424,12.4586549062845,,,0.091463414634146,0.066666666666667,103.5
City,Anna Maria,Anna Maria,FL,"North Port-Sarasota-Bradenton, FL",12490,0.114984486220113,33.33,,,836300,-2.47230320699708,-4.14899713467049,-0.015468133444936,,,,106
City,Gloucester Point,Gloucester Point,VA,"Virginia Beach, VA",12493,7.09983573644826,,,,214800,0.892437764208549,10.2103642893792,0.013230912476723,,0.166077738515901,0.021276595744681,163
City,Newfoundland,Newfoundland,NJ,"New York, NY",12494,1.79321043986129,,,13.624,305900,0.163719711853307,3.80047505938242,0.027891467799935,,,,114
City,Rapidan,Rapidan,VA,"Washington, VA",12495,9.05092170104034,100,,,229200,0.394218134034166,6.11111111111111,0.03011780104712,,0.074324324324324,0,82
City,Pellston,Pellston,MI,,12496,5.34860375981018,,,,121600,0.164744645799012,6.20087336244542,,,0.134078212290503,0,94
City,Cologne,Cologne,MN,"Minneapolis-St Paul, MN",12497,1.54498996167184,,,,220100,-0.90049527239982,-0.136116152450091,0.029068605179464,,0.045741324921136,0.068965517241379,70
City,Mercer,Mercer,TN,"Jackson, TN",12498,9.13396605219931,,,,74300,3.19444444444444,3.62622036262204,0.039179004037685,,0.127272727272727,0,94
City,Soso,Soso,MS,"Laurel, MS",12499,3.58459572914765,,,,118700,-0.084175084175084,-3.73073803730738,,,0.11046511627907,0,98.5
City,Colebrook,Colebrook,CT,"Torrington, CT",12500,0.843219565614163,,,,234500,0.773528147829824,-6.04967948717949,,,0.093922651933702,0.176470588235294,105
City,Harpswell,Harpswell,ME,"Portland, ME",12501,1.91458295309363,,,,429500,0.303596450256889,0.467836257309942,0.024060535506403,,0.041347626339969,0.074074074074074,67
City,Williston,Williston,TN,"Memphis, TN",12502,9.22431100565797,100,,,167500,1.94765672550213,14.1008174386921,0.046620895522388,,0.095652173913044,0,86.5
City,San Antonio,San Antonio,FL,"Tampa, FL",12503,7.61270304800146,100,,,184100,0.108754758020663,10.1735487731897,0.034774579033134,,0.062429057888763,0.090909090909091,80
City,South Pekin,South Pekin,IL,"Peoria, IL",12505,1.19547362657419,100,,,68900,-1.71184022824536,-5.09641873278237,0.035863570391872,,0.182432432432432,0.148148148148148,94
City,Winthrop,Winthrop,WA,,12506,8.6776784084687,,,,303200,-0.947402809539366,5.7920446615492,,,0.02962962962963,0,111.5
City,Portage,Portage,OH,"Toledo, OH",12507,3.50155137798868,,,,129400,-0.461538461538462,4.18679549114332,0.020347758887172,,0.055118110236221,0,64
City,Fort Loramie,Fort Loramie,OH,"Sidney, OH",12509,2.35444424164994,,,,168700,-0.295508274231678,-4.0386803185438,,,0.045548654244306,0,77
City,Hillsboro,Hillsboro,TN,"Tullahoma, TN",12510,1.17357181967512,,,,139300,-0.286327845382963,4.26646706586826,,,0.086842105263158,0.03030303030303,66
City,Lorida,Lorida,FL,"Sebring, FL",12511,7.22029567439314,,,,127700,-0.078247261345853,2.32371794871795,,,0.075757575757576,0,106
City,Oronoco,Oronoco,MN,"Rochester, MN",12514,7.58441321409016,,,,333800,0.633102200783841,1.21285627653123,0.022899940083883,,0.034068136272545,0,65
City,Louisburg,Louisburg,NC,"Raleigh, NC",12515,4.65322139076474,66.67,,,120300,-0.906095551894563,17.1372930866602,0.059600997506234,,0.0625,0.065217391304348,74
City,Downs,Downs,IL,"Bloomington, IL",12517,2.14546450082132,,,,156300,-0.12779552715655,1.62548764629389,0.029507357645553,,0.161290322580645,0.02,85
City,Herbster,Herbster,WI,,12518,9.04362109874065,,,,149000,1.77595628415301,1.63710777626194,,,0.064516129032258,0,117.5
City,Cazadero,Cazadero,CA,"Santa Rosa, CA",12521,2.33345501003833,100,,,463300,0.520720329789542,1.22350884859078,-0.012121735376646,,0.064935064935065,0.2,49
City,Morrow,Morrow,OH,"Cincinnati, OH",12522,7.47125387844497,100,,5.8994,207300,0.875912408759124,10.9743040685225,0.033984563434636,,0.062528525787312,0.021897810218978,63
City,East Marion,East Marion,NY,"New York, NY",12523,1.87807994159518,,,,566600,-0.579048955957185,-5.81781914893617,-0.004016943169785,,0.025862068965517,0,131
City,Toquerville,Toquerville,UT,"St. George, UT",12526,8.95601387114437,,,,262400,0.305810397553517,9.51585976627713,0.025369664634146,,0.082969432314411,0,78
City,Kirbyville,Kirbyville,MO,"Branson, MO",12527,4.94250775688994,,,,118100,0.682011935208866,2.87456445993031,,,0.190751445086705,0.03030303030303,106
City,Rossville,Rossville,GA,"Chattanooga, TN",12530,3.83372878262457,100,,,60300,1.00502512562814,1.68634064080944,0.023515754560531,,,,77
City,South Roxana,South Roxana,IL,"St. Louis, MO",12531,3.69045446249316,,,,67500,-0.589101620029455,10.655737704918,0.047748148148148,,0.192660550458716,0.047619047619048,82
City,Roseland,Roseland,VA,"Charlottesville, VA",12532,8.52527833546268,42.86,,,215700,0.653289780681288,9.49238578680203,0.033361149745016,,0.116161616161616,0,101
City,Airway Heights,Airway Heights,WA,"Spokane, WA",12533,8.45501003832816,100,,,167000,0.541842263696568,9.79618671926364,0.049497005988024,,0.078828828828829,0.028571428571429,60
City,Longbranch,Longbranch,WA,"Seattle, WA",12534,9.36576017521445,100,,,351500,0.889781859931114,10.6738035264484,0.054879089615932,,0.118055555555556,0,52
City,Outing,Outing,MN,"Brainerd, MN",12535,6.77769665997445,100,,,206500,0.584510472479299,2.63419483101392,,,0.1625,0,118
City,Stone Ridge,Stone Ridge,NY,"Kingston, NY",12537,0.002737725862384,0,,,236600,-0.420875420875421,-0.546448087431694,0.003985629754861,,,,129
City,Townsend,Townsend,DE,"Philadelphia, PA",12538,1.29311918233254,100,,57.3755,324100,-0.368890255149093,0.934288383681096,0.020089478556001,,0.075130765572991,0.088607594936709,82
City,Fort Jones,Fort Jones,CA,,12539,4.20058404818398,100,,,219600,1.01195952161914,0.319780721790772,,,0.144329896907216,0,93
City,Callaway,Callaway,VA,"Roanoke, VA",12540,6.69921518525278,,,17.7652,159500,0.821744627054361,1.3986013986014,0.02471473354232,,0.070866141732284,0,130.5
City,Bodega Bay,Bodega Bay,CA,"Santa Rosa, CA",12541,7.74685161525826,100,,,832300,0.60437567992264,6.24202195557825,0.000561095758741,,0.051724137931035,0,49
City,Makinen,Makinen,MN,"Duluth, MN",12543,9.3858368315386,100,,,115800,2.65957446808511,10.0760456273764,0.046770293609672,,0.148936170212766,0,74
City,Honey Creek,Honey Creek,IA,"Omaha, NE",12544,2.01587881000183,,,,221300,-0.04516711833785,-5.42735042735043,0.015445097153186,,0.041666666666667,0,62
City,Gladys,Gladys,VA,"Lynchburg, VA",12545,4.26263916773134,,,,112800,-0.529100529100529,0.984780662488809,0.020044326241135,,0.086614173228347,0,87
City,Mead,Mead,OK,"Durant, OK",12546,4.59664172294214,100,,,132300,-0.226244343891403,10.0665557404326,,,0.120967741935484,0.066666666666667,97.5
City,Climax Springs,Climax Springs,MO,,12547,8.67859098375616,,,,183400,0.548245614035088,5.70605187319885,,,0.116883116883117,0,126
City,Creola,Creola,AL,"Mobile, AL",12549,8.54444241649936,,,,124300,0.241935483870968,12.082957619477,0.047602574416734,,0.14018691588785,0.033333333333333,104
City,Sully,Sully,IA,"Newton, IA",12551,0.475451724767293,,,,135100,-0.515463917525773,0.37147102526003,,,0.131736526946108,0,70.5
City,Collins,Collins,IA,"Ames, IA",12552,2.49133053476912,,,,141400,-0.632466619817287,-6.60501981505945,0.028224893917963,,0.127118644067797,0,73
City,Maurice,Maurice,LA,"Lafayette, LA",12553,1.11790472713999,,,,161000,-0.739827373612824,1.19421747328724,0.010173913043478,,0.212987012987013,0.01219512195122,95
City,Weeki Wachee Gardens,Weeki Wachee Gardens,FL,"Tampa, FL",12556,9.98631137068808,100,,,172400,1.53121319199058,13.7953795379538,0.046241299303944,,,,90
City,Warm Springs,Warm Springs,GA,"Atlanta, GA",12557,3.00054754517248,,,,64900,-1.06707317073171,6.91927512355848,0.044237288135593,,0.147887323943662,0.047619047619048,66
City,Buffalo,Buffalo,WV,"Huntington, WV",12558,9.988136521263,,,,115600,3.49149507609669,23.9013933547696,0.070190311418685,,0.094117647058824,0,100.5
City,Lakeside,Lakeside,OR,"Coos Bay, OR",12559,3.96422704873152,100,,18.8172,160100,0.691823899371069,9.95879120879121,,,0.098039215686275,0.1,86
City,Doswell,Doswell,VA,"Richmond, VA",12560,3.95236356999452,50,,,238800,0.547368421052632,0.887198986058302,0.015778894472362,,0.042207792207792,0,74
City,Peosta,Peosta,IA,"Dubuque, IA",12561,5.76017521445519,,,,211800,-0.282485875706215,-1.07426436244745,0.037167138810198,,0.037220843672457,0,67.5
City,Laura,Laura,OH,"Dayton, OH",12563,7.08523453184888,,,,139800,0.286944045911047,7.87037037037037,0.028247496423462,,0.072368421052632,0,70
City,Armona,Armona,CA,"Hanford, CA",12564,9.82752327066983,100,,,146100,1.24740124740125,10.1809954751131,0.048583162217659,,0.082251082251082,0,74.5
City,Okoboji,Okoboji,IA,"Spirit Lake, IA",12565,9.23069903267019,,,,317900,0.505848877647803,5.54448871181939,,,0.11340206185567,0,87.5
City,Red Feather Lakes,Red Feather Lakes,CO,"Fort Collins, CO",12566,3.30899799233437,100,,,213100,-0.420560747663551,-0.14058106841612,0.015879868606288,,0.095652173913044,0,57
City,Arcanum,Arcanum,OH,"Greenville, OH",12567,8.02609965322139,,,,112900,1.25560538116592,19.3446088794926,,,0.119673617407072,0.007575757575758,66.5
City,Everson,Everson,WA,"Bellingham, WA",12568,8.4988136521263,100,,11.3122,270500,1.04594695554725,16.4442531209643,0.038280961182994,,0.051876379690949,0,56
City,Ladoga,Ladoga,IN,"Crawfordsville, IN",12569,6.7859098375616,,,,106700,0.187793427230047,10.9147609147609,,,0.130208333333333,0.04,94
City,Sharptown,Sharptown,MD,"Salisbury, DE",12570,0.065705420697208,,,,112400,0.716845878136201,-2.43055555555556,-0.003594306049822,,0.245901639344262,0.133333333333333,98
City,Bay,Bay,AR,"Jonesboro, AR",12571,9.7317028654864,,,,95400,4.14847161572052,35.8974358974359,0.074056603773585,,0.051282051282051,0.125,79.5
City,Rosebush,Rosebush,MI,"Mount Pleasant, MI",12572,4.04179594816572,,,,115400,-1.36752136752137,10.2196752626552,,,0.174757281553398,0,84
City,Town of Poestenkill,Town of Poestenkill,NY,"Albany, NY",12573,0.173389304617631,,,,177600,-0.168634064080944,-2.73822562979189,0.015568693693694,,0.090909090909091,0.038461538461539,86.5
City,Dimondale,Dimondale,MI,"Lansing, MI",12574,7.30972805256434,100,,,150500,0.400266844563042,10.7431935246505,0.036511627906977,,,,71.5
City,Brewster,Brewster,OH,"Canton, OH",12576,2.1600657054207,0,,,89100,0.677966101694915,5.94530321046373,0.027227833894501,,0.128654970760234,0.045454545454546,68
City,Limestone,Limestone,IL,"Kankakee, IL",12577,0.644278152947618,0,,,131600,-0.151745068285281,2.89288506645817,0.034696048632219,,,,86
City,Goodfield,Goodfield,IL,"Peoria, IL",12578,6.4236174484395,,,,181100,-0.549148819330038,-1.68295331161781,0.03794588625069,,0.074712643678161,0,136
City,New Kent,New Kent,VA,"Richmond, VA",12579,5.66070450812192,,,,238700,-0.292397660818713,6.41997325011146,0.027607875994973,,0.075391180654339,0.037735849056604,92
City,Fair Grove,Fair Grove,MO,"Springfield, MO",12580,3.15112246760358,,,,111900,0.17905102954342,-0.885739592559788,0.026907953529938,,0.116417910447761,0,65
City,Palmersville,Palmersville,TN,"Martin, TN",12581,8.15842306990327,,,,74100,1.22950819672131,8.65102639296188,,,0.211538461538462,0,89.5
City,Barbourmeade,Barbourmeade,KY,"Louisville/Jefferson County, KY",12582,7.50410658879358,100,,,277700,0.688905003625816,2.96625880608083,0.031829312207418,,0.085768143261074,0.016483516483517,63
City,Silver Point,Silver Point,TN,,12583,8.25971892681146,,,,156500,0.25624599615631,10.757254069356,,,0.111111111111111,0,120.5
City,Kings Mills,Kings Mills,OH,"Cincinnati, OH",12584,5.98101843402081,100,,,232200,0.563014291901256,3.66071428571429,0.016735572782084,,0.0375,0,66
City,Bennington,Bennington,OK,"Durant, OK",12585,9.40043803613798,,,,118900,-0.335289186923722,27.5751072961373,,,0.074074074074074,0,97.5
City,Wales,Wales,WI,"Milwaukee, WI",12586,8.61562328892134,100,,,301800,0.365813102760226,5.15679442508711,0.033611663353214,,0.050434782608696,0,69
City,Ashaway,Ashaway,RI,"Providence, RI",12588,7.36539514509947,,,,241500,1.08832147341984,6.57546337157988,0.035142857142857,,0.078059071729958,0.027027027027027,83
City,Sunrise Beach,Sunrise Beach,MO,,12589,3.46778609235262,,,,231800,-0.386764073914912,1.84534270650264,,,0.143636363636364,0,126
City,Alta,Alta,CA,"Sacramento, CA",12590,8.71235626939223,66.67,,,347500,1.07620709714951,13.1921824104235,0.043142446043166,,,,55
City,Bridgehampton,Bridgehampton,NY,"New York, NY",12591,8.38839204234349,,,,1841200,-0.059707973728492,9.66704389779022,0.029500868998479,,0.023809523809524,0,131
City,Hebron,Hebron,NH,"Claremont, NH",12592,4.06096002920241,,,,301800,-1.11402359108781,-3.54745925215724,,,0.044444444444444,0,98
City,Port Wing,Port Wing,WI,,12594,7.88191275780252,,,,138300,1.39296187683284,4.14156626506024,,,0.16,0,117.5
City,Kamas,Kamas,UT,"Summit Park, UT",12596,9.94889578390217,,,,322800,0.906533291653642,21.0348706411699,,,0.054006968641115,0.032258064516129,126
City,Holcomb,Holcomb,KS,"Garden City, KS",12600,8.30534769118452,,,,137500,0.145666423889294,2.53542132736764,,,0.033057851239669,0,61
City,Linden,Linden,IN,"Crawfordsville, IN",12601,7.39277240372331,,,,81300,0.743494423791822,13.2311977715877,,,0.255813953488372,0.045454545454546,94
City,Denmark,Denmark,TN,"Jackson, TN",12603,8.51250228143822,,,,66400,0.911854103343465,0.302114803625378,0.049246987951807,,0.124031007751938,0,94
City,Hector,Hector,AR,"Russellville, AR",12604,3.55356816937397,,,,89100,-3.88349514563107,7.09134615384615,,,0.115646258503401,0,78
City,Osseo,Osseo,WI,,12605,4.17594451542252,,,,116300,-0.171673819742489,2.92035398230089,,,0.127340823970037,0.014705882352941,88
City,Norwood,Norwood,NY,"Ogdensburg, NY",12606,4.8822777879175,,,,66900,-0.888888888888889,-6.30252100840336,,,0.065040650406504,0,214
City,Philadelphia,Philadelphia,TN,"Knoxville, TN",12608,9.58295309363023,,,,122000,2.69360269360269,12.6500461680517,0.040081967213115,,0.133159268929504,0.019607843137255,110
City,Homewood,Homewood,CA,"Sacramento, CA",12610,6.68917685709071,100,,,636100,-0.593842787935615,7.88670284938942,0.035849709165226,,,,55
City,Barataria,Barataria,LA,"New Orleans, LA",12613,2.1482022266837,100,,,146300,0.068399452804378,-0.947867298578199,,,0.192982456140351,0.045454545454546,75
City,Mocksville,Mocksville,NC,"Winston-Salem, NC",12614,4.94615805803979,,,,117300,0.428082191780822,2.98507462686567,0.031440750213129,,0.062240663900415,0.066666666666667,93.5
City,Lamy,Lamy,NM,"Santa Fe, NM",12615,0.719109326519438,,,,485400,-0.28759244042728,4.45448676565526,0.00962093119077,,0.04,0.166666666666667,85
City,Sackets Harbor,Sackets Harbor,NY,"Watertown, NY",12616,4.96897244022632,,,,184300,-0.539665407447383,7.77777777777778,,,0.097744360902256,0.038461538461539,133.5
City,Rossville,Rossville,TN,"Memphis, TN",12617,7.03139258988867,66.67,,,256200,1.86878727634195,7.55667506297229,0.032876658860265,,0.104072398190045,0,86.5
City,Oak Creek,Oak Creek,CO,"Steamboat Springs, CO",12618,6.38437671107866,66.67,,,258100,4.70588235294118,11.8284228769497,,,0.10828025477707,0.058823529411765,119.5
City,Point of Rocks,Point of Rocks,MD,"Washington, VA",12620,5.85782077021354,,,,287900,0.840630472854641,5.07299270072993,0.027408822507815,,0.126637554585153,0.017241379310345,76
City,Locust Fork,Locust Fork,AL,"Birmingham, AL",12621,0.696294944332908,,,,127500,-0.234741784037559,0.631412786108919,0.032643137254902,,0.092485549132948,0.0625,82
City,Eagle Lake,Eagle Lake,FL,"Lakeland, FL",12623,9.73717831721117,,,,118000,1.89982728842832,22.1532091097308,0.083127118644068,,0.086378737541528,0.076923076923077,92
City,Tuckasegee,Tuckasegee,NC,"Cullowhee, NC",12624,8.1246577842672,100,,,204000,0.049043648847474,6.41627543035994,,,0.075471698113208,0,254
City,Avonmore,Avonmore,PA,"Pittsburgh, PA",12626,7.64829348421245,,,,80600,0,6.75496688741722,0.027828784119107,,0.08675799086758,0,100
City,Fort White,Fort White,FL,"Lake City, FL",12627,6.86165358642088,,,,153100,0.856389986824769,5.87828492392808,,,0.097256857855362,0.051282051282051,107.5
City,North Utica,North Utica,IL,"Ottawa, IL",12628,7.41558678590984,,,,127500,1.19047619047619,5.72139303482587,,,0.091911764705882,0.04,90.5
City,Valleyford,Valleyford,WA,"Spokane, WA",12631,9.27724037233072,,,,366100,-0.081877729257642,7.89861479516652,0.053015569516526,,0.021978021978022,0,60
City,Monrovia,Monrovia,IN,"Indianapolis, IN",12632,0.979193283445884,,,,138400,-0.072202166064982,0.435413642960813,0.034082369942197,,0.086397058823529,0.063829787234043,69
City,Marblehead,Marblehead,OH,"Port Clinton, OH",12633,2.7295126847965,,,,259700,-0.038491147036182,-2.6246719160105,,,0.06865671641791,0,86.5
City,Orient,Orient,NY,"New York, NY",12634,3.78171199123928,,,,905400,1.53639116294718,4.57380457380457,0.02092666224873,,0.06140350877193,0.142857142857143,131
City,Maple City,Maple City,MI,"Traverse City, MI",12635,6.92279613068078,,,,223000,-0.844819919964429,3.91425908667288,,,0.063604240282686,0,95
City,Holly Ridge,Holly Ridge,NC,"Jacksonville, NC",12636,8.66855265559409,80,,,168700,1.74909529553679,2.99145299145299,0.046769413159455,,,,97
City,Friant,Friant,CA,"Fresno, CA",12637,0.290198941412667,0,,44.7227,478800,-0.062617407639324,5,0.01983709273183,,,,62
City,Mount Olive,Mount Olive,IL,"St. Louis, MO",12639,0.551195473626574,,,,56600,-0.527240773286467,-10.5845181674566,-0.014840989399293,,0.25,0.022556390977444,136
City,Stone Lake,Stone Lake,WI,,12640,9.39222485855083,,,,285200,0.63514467184192,-0.661790316962731,,,0.033333333333333,0,138
City,Maunaloa,Maunaloa,HI,"Kahului, HI",12641,9.85216280343128,0,,,282600,4.08839779005525,32.427366447985,,,0.068965517241379,0,141
City,Long Beach Township,Long Beach Township,NJ,"New York, NY",12642,6.52126300419785,88.89,,,817500,0.5906238464378,4.51291229864485,0.01194495412844,,0.022045855379189,0,142
City,Tiki Island,Tiki Island,TX,"Houston, TX",12644,2.4210622376346,100,,,463100,-0.215470803706098,0.564603691639522,0.026048369682574,,,,74
